GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
8600000US08609,ZCTA5 08609,4163,382,11.9,4,9.9,3.3,14.5,4.6,14.1,4.4,12.1,3.4,22.7,6,5.7,2.6,6.3,2.7,1.8,1.4,1,0.9,34602,5441,46805,5812,47.4,(X),(X),(X),(X),(X),2465,305,4.7,2.9,4,3.5,13.6,5.7,14.6,5.9,18.4,6.8,24.5,8.2,8.3,4.4,9.4,4.5,0.9,1.4,1.7,1.5,46875,8204,56942,8836,(X),(X),52.4,(X),(X),(X),1098,286,0.6,1.1,5.2,7.2,14,7,3.8,4.3,20,12.4,31.1,12.2,14.8,9.3,6.6,4.8,0,3.1,3.7,3.6,54038,9609,N,N,(X),(X),(X),(X),(X),(X),1698,270,23.6,7.7,18.4,6.8,16.6,6.7,13,6.6,12.2,5.7,10.3,4.5,4.5,3.4,1.1,1.2,0.2,0.5,0,2,16740,2598,26129,3830,(X),(X),(X),(X),38.8,(X)
8600000US08610,ZCTA5 08610,11145,308,5.1,1.4,2.7,1.1,7,1.8,7.9,1.9,16.5,3,18.3,2.9,16.2,2.5,16.4,2.4,7.2,1.4,2.6,1.1,64743,3451,76016,3708,43,(X),(X),(X),(X),(X),7271,383,4.1,1.7,1.5,1.2,7.9,2.8,6.8,2,14.3,3.6,15.6,3.6,16.1,3.3,20.1,3.6,10.1,2.1,3.5,1.6,74833,4993,84952,5091,(X),(X),43.4,(X),(X),(X),4649,393,1.3,0.9,0.5,0.5,4.1,2,6.2,2.6,11.8,4.4,15.7,4.3,16.6,4.1,25.5,5,13.5,2.9,4.8,2.3,86854,7323,N,N,(X),(X),(X),(X),(X),(X),3874,348,9.2,3.6,6.3,2.9,8.4,3.3,8.4,3,20.1,5.3,23.3,5.5,13.8,3.9,7.9,2.9,1.8,1.2,0.8,0.8,47579,6239,54662,4725,(X),(X),(X),(X),39.9,(X)
8600000US08611,ZCTA5 08611,8306,318,13,2.8,7.9,2.1,15.4,2.5,10.3,2.4,14.5,2.8,14.5,2.6,11.3,2.8,7,1.7,3.1,1.3,2.9,1.2,37482,3513,57603,6500,46.7,(X),(X),(X),(X),(X),5089,334,11.2,3.6,5.4,2.5,15.7,3.8,10,2.9,16.2,3.7,12.3,3.4,12.9,3.6,9.3,2.8,3.7,2,3.3,1.7,41250,5457,64822,9853,(X),(X),47.7,(X),(X),(X),2640,299,1.3,1.2,1.8,2.1,16.1,5,11.7,4.4,16.9,5.1,14.3,4.5,19.1,5.7,9.8,3.7,3.5,2.6,5.6,3.2,52239,12145,N,N,(X),(X),(X),(X),(X),(X),3217,356,18.2,5.6,12.9,4.5,16.4,4.3,12.2,3.8,12.3,4.4,13.1,4.6,8.2,3.3,2.9,1.8,1.8,1.4,1.8,1.5,26656,6001,41029,5897,(X),(X),(X),(X),40.5,(X)
8600000US08618,ZCTA5 08618,13061,414,14.1,2.4,7.8,1.8,13.3,2.1,10.6,1.8,9.7,2,13.4,2.2,10.2,1.6,13.6,2.2,4.9,1.3,2.5,0.9,40797,5130,61345,3443,49.5,(X),(X),(X),(X),(X),7161,419,9.4,2.8,4,1.8,10.4,2.8,9,2.3,10.6,2.8,13.8,2.7,13.3,2.5,18.2,3.3,7.5,2.3,3.7,1.4,64178,4944,77750,5596,(X),(X),50.5,(X),(X),(X),3119,298,2.5,1.8,1.6,1.7,5.4,2.7,6.4,3,4.9,2.3,11.7,4.3,17.2,4.6,29.3,5.4,13.7,4.3,7.3,2.9,100361,6397,N,N,(X),(X),(X),(X),(X),(X),5900,454,19.8,3.8,12.4,3.2,17,3.3,12.1,2.6,9.4,2.4,14,3.1,6.3,2.2,6.2,2,1.7,1,1,0.7,25505,3354,40109,3541,(X),(X),(X),(X),47,(X)
8600000US08619,ZCTA5 08619,8709,355,2.8,1.1,2.9,1.3,8.4,2,5.4,1.8,9,2,15.9,2.8,14.7,2.9,23.6,2.6,7.5,2,9.8,2,83612,5985,100579,6774,34.7,(X),(X),(X),(X),(X),5382,321,0.8,0.8,0.6,0.5,5,2.4,4.3,2.2,6.6,2.3,13.9,3,15,3.2,29.9,3.8,10.5,2.9,13.3,2.6,103361,4161,120257,9525,(X),(X),34.5,(X),(X),(X),4226,250,0.7,0.8,0.6,0.8,2.7,1.8,3.4,2.1,3.5,1.8,11.5,3.1,13.9,3.5,35,4.5,11.8,3.5,17,3.3,113683,5898,N,N,(X),(X),(X),(X),(X),(X),3327,327,6.1,2.8,6.7,3.5,14.2,3.9,7.2,3.4,15.1,4.2,18.6,5.3,12.6,4.2,12.9,4.1,2.7,2.1,3.8,2.8,50542,6695,66960,9231,(X),(X),(X),(X),34.9,(X)
8600000US08620,ZCTA5 08620,4055,262,4.3,2.5,0.7,0.9,5.4,3.1,2.8,1.7,8.1,3.1,16.6,4,14.6,4.6,19.1,3.6,13.7,3.5,14.7,3.2,94807,11956,115604,8407,34.4,(X),(X),(X),(X),(X),2996,270,2.8,2.4,0,1.2,2.4,2.6,2.9,2,3.8,2.1,15.8,4.7,13.5,4.9,25.3,5,17.4,4.9,16.1,4.1,114196,10958,130478,10182,(X),(X),37.4,(X),(X),(X),2228,237,1.5,1.6,0,1.6,1,1.2,3.1,2.4,4.2,2.5,11.5,4.6,11.9,5.2,29.6,6,19.2,5.2,18,5,128000,9372,N,N,(X),(X),(X),(X),(X),(X),1059,201,8.5,6.8,2.8,3.6,13.6,8.4,5.9,5.3,20.2,10,16.6,7.2,18.3,11.2,7.2,6.1,1.6,2.4,5.3,6,46750,15925,63377,12878,(X),(X),(X),(X),23.2,(X)
8600000US08628,ZCTA5 08628,3786,271,2.9,1.6,1.8,1.3,3.6,1.8,4.9,2.2,10.2,3.4,16.6,3.8,14.6,4.1,27.6,5.6,10.7,2.9,7.1,2.6,95417,16080,101507,6835,35.1,(X),(X),(X),(X),(X),2175,219,0.7,0.9,2,1.8,2.4,2.1,3.4,2.5,7.5,4,16.1,4.4,15.8,5.6,24,5,17.3,4.9,10.8,4.2,103589,9303,116161,9044,(X),(X),34.9,(X),(X),(X),1643,190,0.4,0.7,1.9,2.2,1.6,2,2,2.1,3.7,2.7,15.2,5.7,15,6.5,27.3,5.8,18.7,5.8,14.2,5.5,114539,18792,N,N,(X),(X),(X),(X),(X),(X),1611,273,5.9,3.6,1.5,1.8,5.3,3.3,6.9,4.1,16.3,7.2,14.9,5.5,12.8,5.5,34.3,9.2,1.4,1.2,0.7,1.3,73487,20467,79414,11451,(X),(X),(X),(X),35.4,(X)
8600000US08629,ZCTA5 08629,4077,309,8.5,3.9,2.1,1.8,6.3,3.2,7.5,3,15.3,4.8,21.7,5.8,17.7,4.8,15.1,5.2,4.6,2.9,1.2,1.2,63094,7628,69762,6893,61.8,(X),(X),(X),(X),(X),3220,309,7.7,3.7,2.7,2.2,6.8,3.4,7.3,3.5,11.5,5.5,21.6,6.6,18.2,5.3,18.8,6.4,4.3,2.6,1.2,1.3,68710,7298,73614,7919,(X),(X),63.1,(X),(X),(X),2075,264,7.7,5.2,1.9,2.1,4.5,3.9,8.2,4.7,8.2,6.3,25.8,9.7,19.5,6.9,17.2,7,5.3,4.1,1.5,2,70462,6271,N,N,(X),(X),(X),(X),(X),(X),857,213,14.7,12.2,0,4,10.7,9.3,12.6,8.7,25.9,11,19.7,8.6,11.9,10.1,3.3,3.8,0,4,1.2,2,41976,7872,44781,8496,(X),(X),(X),(X),47.6,(X)
8600000US08638,ZCTA5 08638,8031,295,10.5,2.5,4.7,1.7,9.7,2.1,8.4,2.4,11.9,2.5,20.5,3.6,9.5,2,15.2,2.4,5.6,1.7,4,1.3,54710,4446,71552,4272,42.4,(X),(X),(X),(X),(X),4903,288,5.1,2.2,3.1,2,5.2,2,9.7,3.1,9.6,3.1,22.5,4.7,11.6,2.8,18.9,3.8,8.9,2.9,5.4,2,67056,6381,87231,5677,(X),(X),40.9,(X),(X),(X),2850,281,0.4,0.5,2.4,3,2.6,2,8.4,4.5,5.1,2.5,21.5,5,13.6,4.4,23.8,5.5,12.9,4.5,9.3,3.5,93438,16136,N,N,(X),(X),(X),(X),(X),(X),3128,293,20.1,5.5,7.8,3.2,18.2,4.6,6.1,3.4,14.9,5.2,17.9,5.7,6.2,2.6,7.7,3.7,0.2,0.3,0.9,0.8,28472,12505,42848,6171,(X),(X),(X),(X),43.8,(X)
8600000US08640,ZCTA5 08640,903,233,3.3,2.3,0.7,1,3.8,2.4,6.5,4.3,16.8,5.7,21.8,7,24.4,7,18.1,6,3,2.7,1.7,2.3,72031,11343,74946,8970,20.4,(X),(X),(X),(X),(X),682,224,3.1,2.4,0,5,5,3.3,2.1,2.9,15.7,5.7,18.8,7.3,28.6,8.6,20.7,6.9,4.7,3.9,1.5,2.6,80469,12010,80362,9318,(X),(X),19.6,(X),(X),(X),604,210,0,5.6,0,5.6,3.1,2.4,2.3,3.2,17.1,6.3,18.7,7.4,29.3,8.9,23.3,7.6,4.5,3.9,1.7,2.9,85188,11372,N,N,(X),(X),(X),(X),(X),(X),221,62,4.1,5.2,2.7,4,0,14.6,20.4,13.3,22.2,13.5,31.2,13,9.5,8,10,11.4,0,14.6,0,14.6,50625,15958,55312,10539,(X),(X),(X),(X),22.6,(X)
8600000US08641,ZCTA5 08641,1162,134,0,3,1,1.3,2.7,1.3,6.9,3.4,23.7,7.2,21.9,6,16.8,5.5,21.3,6.4,5.2,3.2,0.4,0.7,67500,7719,75776,5604,18.2,(X),(X),(X),(X),(X),1049,123,0,3.3,1.1,1.5,2.4,1.5,5.5,3.1,21.8,7.2,23.5,6.5,18.3,6.2,21,6.4,5.8,3.6,0.5,0.8,69179,7569,77310,5780,(X),(X),19.5,(X),(X),(X),966,127,0,3.6,1.2,1.6,2.6,1.6,4.9,2.8,22.9,7.7,21.4,6.2,18.8,6.4,21.3,6.6,6.3,3.9,0.5,0.9,70119,8993,N,N,(X),(X),(X),(X),(X),(X),113,53,0,26.1,0,26.1,8.8,9.2,19.5,17.7,40.7,20.1,7.1,8.8,11.5,13,12.4,13.2,0,26.1,0,26.1,39583,11658,56046,14017,(X),(X),(X),(X),1.8,(X)
8600000US08648,ZCTA5 08648,11588,380,4.5,1.4,1.7,0.7,5.1,1.2,5.6,1.5,5.1,1.7,15.6,2.6,12.2,2.5,23.7,3,12.1,2.1,14.4,2.2,100930,8713,118630,6107,34.2,(X),(X),(X),(X),(X),7610,313,1.1,0.7,1.1,0.7,1.4,0.8,4.5,1.9,4.3,2.1,12.5,3,12.2,3.1,27.1,4.4,16.2,2.9,19.4,2.9,120989,4957,142197,8685,(X),(X),33.7,(X),(X),(X),6349,367,0.8,0.7,0.4,0.3,0.8,0.6,2.3,1.4,4.4,2.4,11.5,3.3,11.4,3.3,28.1,4.7,17.6,3.2,22.6,3.5,126286,10946,N,N,(X),(X),(X),(X),(X),(X),3978,374,11,4,2.8,1.6,12.1,3.3,8.5,2.8,6.6,2.4,21.1,4.6,12.2,3.1,17.1,4.3,3.7,2.5,4.8,2.9,60884,7159,72671,7575,(X),(X),(X),(X),34.1,(X)
8600000US08690,ZCTA5 08690,6909,327,1.8,1.4,0.6,0.5,3.8,1.7,5.6,1.9,6.3,2,11.9,2.3,19.5,4,23.6,2.8,15.8,2.8,11,2.7,100650,4002,119710,7499,34.2,(X),(X),(X),(X),(X),5048,305,0.5,0.6,0.2,0.4,1.4,1,3.6,2,3.6,1.4,10.2,2.5,17.7,3.7,28.9,3.5,19.6,3.9,14.2,3.5,120595,6591,137327,9313,(X),(X),34.1,(X),(X),(X),4008,231,0.6,0.8,0.2,0.4,0.2,0.3,1.6,1.2,3.4,1.8,8.6,2.6,16.7,4.1,30.2,4.2,22.6,4.6,15.9,3.9,132927,8307,N,N,(X),(X),(X),(X),(X),(X),1861,215,5.3,4.7,1.7,1.7,10.2,5.1,11.8,5,14,6.2,18,6.3,23.8,9.1,11.2,5,2.1,3.3,1.9,2.4,53839,10389,67451,9715,(X),(X),(X),(X),32.7,(X)
8600000US08691,ZCTA5 08691,6281,276,0.8,0.6,2.5,2.2,4.4,2.3,4.9,2,7.1,2.9,11,2.9,8.2,2.2,15.8,3.2,18,3.5,27.1,3.3,133960,9898,153122,9438,33.6,(X),(X),(X),(X),(X),4609,258,0.2,0.3,0,0.8,1.2,1,2.5,1.4,6.6,3.1,5.3,2.4,8.3,2.5,20.5,4,20.4,4.5,35.2,4.5,162348,11695,182681,11712,(X),(X),33.7,(X),(X),(X),4013,296,0.2,0.3,0,0.9,1,1,1.5,1.2,5.4,2.9,4.3,2.2,6.9,2.5,18.2,3.7,22.8,4.9,39.6,5.1,176605,12667,N,N,(X),(X),(X),(X),(X),(X),1672,247,2.5,2.4,9.6,7.8,13.5,7.7,11.6,6.5,8.7,4.7,26.9,7.5,9.1,4.7,5.9,3.8,7.4,3.8,4.9,3.6,53846,7950,69024,12118,(X),(X),(X),(X),33.3,(X)
8600000US08701,ZCTA5 08701,23781,584,4.9,0.9,3.8,0.8,11.8,1.7,12.1,1.7,15.6,1.6,19.1,2.1,10.1,1.5,12.4,1.4,4.4,1,5.7,1.1,52148,2377,76059,4144,47.4,(X),(X),(X),(X),(X),17469,505,3.4,1,2.5,0.9,9.5,1.7,12.1,2,14.6,1.8,20.5,2.3,11.6,1.8,13.9,1.8,5.2,1.2,6.6,1.3,58507,4206,81231,3945,(X),(X),49.7,(X),(X),(X),14940,491,2.6,0.9,2.7,1,9,1.8,11.1,2,14.6,2,20.2,2.6,11.9,2.1,14.9,1.9,5.4,1.3,7.5,1.6,61773,2778,N,N,(X),(X),(X),(X),(X),(X),6312,474,10.3,2.3,7.3,2.5,20.9,4.2,15.1,3.5,15.1,3.7,15.3,3.2,6,2.2,7,2.5,1,0.7,2.1,1.4,31451,4076,55045,10959,(X),(X),(X),(X),39.8,(X)
8600000US08720,ZCTA5 08720,252,73,0,12.9,0,12.9,0,12.9,16.3,18.4,17.9,20.3,4.8,7.2,4.4,8.5,29.8,18.2,10.3,10.8,16.7,13.5,108750,46583,126585,36876,40.9,(X),(X),(X),(X),(X),166,60,0,18.9,0,18.9,0,18.9,0,18.9,6.6,9.6,7.2,11.4,6.6,12.2,45.2,20,9,10.8,25.3,19.6,128594,18423,164892,41729,(X),(X),62,(X),(X),(X),137,63,0,22.3,0,22.3,0,22.3,0,22.3,0,22.3,8.8,13.9,8,15,48.2,24.4,4.4,7.8,30.7,23.1,129023,33190,N,N,(X),(X),(X),(X),(X),(X),86,68,0,32.1,0,32.1,0,32.1,47.7,48.6,39.5,49.6,0,32.1,0,32.1,0,32.1,12.8,25.7,0,32.1,40147,16860,50129,32177,(X),(X),(X),(X),0,(X)
8600000US08721,ZCTA5 08721,7382,232,3.5,1.5,2.7,1.3,5.1,1.7,5.5,1.7,7.9,2,15,2.8,16.2,2.4,26.3,3.8,7.2,1.7,10.7,2.2,88039,4847,108642,6919,36,(X),(X),(X),(X),(X),5520,233,2.1,1.6,1.1,1,3.7,1.5,4.3,1.5,5.1,1.5,16.1,3.4,15.7,3.1,31.7,4.5,8.6,2.1,11.9,2.7,102172,4713,118617,7133,(X),(X),35.3,(X),(X),(X),4271,245,0,0.8,0.9,1,1.7,1.4,2.8,1.3,3.8,1.5,14,3.7,16.9,3.5,35,5.2,10.8,2.6,14.1,3.3,109819,4465,N,N,(X),(X),(X),(X),(X),(X),1862,235,10.6,5.4,7.6,3.9,11.7,6.2,7.4,3.5,19.4,6.4,12.6,4.4,13.6,4.2,11.1,4.5,4.1,2.9,1.9,2,45045,6369,67060,19372,(X),(X),(X),(X),33.1,(X)
8600000US08722,ZCTA5 08722,3740,142,3.6,2.1,2,1.5,5.7,2.5,5.7,2,9.1,2.5,17.8,3.4,17.8,3.6,23.4,3.5,9.6,2.5,5.2,1.8,79777,4223,94904,9734,34.4,(X),(X),(X),(X),(X),2911,132,3.5,2.7,2.3,1.9,4.2,2.2,3.9,1.9,10.8,3,15.8,3.9,16.4,3.6,26,4.3,11.4,3.2,5.8,2.1,88695,6708,96753,5681,(X),(X),30.2,(X),(X),(X),2081,165,1.6,1.4,0.3,0.5,2.1,1.4,3.5,2.1,9.2,3.8,12.3,4.2,18.6,4.9,29.8,5.3,14.8,4.3,7.8,3,105905,13206,N,N,(X),(X),(X),(X),(X),(X),829,151,8.3,6.1,0.8,1.2,11.5,5.4,13.5,6.5,7.1,4.2,28.1,8.3,16.2,8.1,9.8,4.3,3.7,2.9,1,1.6,54205,11725,78793,35093,(X),(X),(X),(X),41.4,(X)
8600000US08723,ZCTA5 08723,13021,313,3.7,1,3.6,1.2,7.6,1.5,7.4,1.7,10.8,2,16.3,2.2,12.4,2.1,19.6,2.5,10.7,2.2,7.9,1.7,76242,6145,94224,4162,39.2,(X),(X),(X),(X),(X),8583,373,2,1,2.6,1.6,2.9,1.2,4.4,1.5,9.3,2.3,15.6,2.7,14.6,2.3,24.2,3.5,13.1,3,11.3,2.4,96293,6712,111797,5172,(X),(X),40.2,(X),(X),(X),6842,416,1.2,0.9,0.6,0.7,1.5,0.8,3.4,1.3,7.4,1.9,13.5,2.8,14.9,2.6,28.8,4.3,15.7,3.5,13.1,2.9,108724,5161,N,N,(X),(X),(X),(X),(X),(X),4438,423,8.3,2.4,7,2.3,16.4,3.4,13.2,3.7,12.9,4,19.9,4,8.2,3.7,8.7,2.6,4,2.5,1.3,1.1,39667,6283,54941,4979,(X),(X),(X),(X),34.9,(X)
8600000US08724,ZCTA5 08724,16510,408,2.1,0.6,2.1,0.9,7.2,1.2,7.4,1.2,13,1.7,15.6,1.9,13.2,1.9,20.5,2.3,8.9,1.5,10,1.5,79656,3620,105625,5207,36,(X),(X),(X),(X),(X),10961,386,1.1,0.7,0.7,0.5,2.2,0.8,5.9,1.3,9.2,1.6,13,2.2,15.2,2.3,26.5,3.1,12.3,2.1,13.8,2.2,105417,4672,129580,7404,(X),(X),39,(X),(X),(X),8448,387,0.9,0.5,0.4,0.3,1.1,0.6,3.8,1.3,7.6,1.7,11.8,2.4,16.5,2.5,27.6,3.4,14.1,2.6,16.2,2.5,113256,5355,N,N,(X),(X),(X),(X),(X),(X),5549,425,4.1,1.4,5.5,2.4,17.2,3,11.2,2.4,19.7,3.4,20.2,3.3,9.2,2.9,9.6,2.6,1.9,1.1,1.4,0.8,44057,2411,55750,3597,(X),(X),(X),(X),29.7,(X)
8600000US08730,ZCTA5 08730,1755,86,3,2.4,2.1,2.1,3.2,2.7,4.1,2.4,5,3.2,9.1,3.1,7.5,2.9,23.1,5.2,11.4,4.7,31.5,6.4,140221,18123,180855,29910,37.5,(X),(X),(X),(X),(X),1294,79,0.6,0.9,0,2.7,0.9,1.3,0.6,1,3.2,3.1,6.1,3.1,9,3.6,28.6,6.2,13.2,5.7,37.8,7.6,158167,26800,194512,19669,(X),(X),35.2,(X),(X),(X),1125,81,0.7,1,0,3.1,1,1.5,0,3.1,2.8,3.4,5.2,2.9,10.4,4.1,27.5,7.3,14.4,6.5,38,8.5,162813,28598,N,N,(X),(X),(X),(X),(X),(X),461,100,9.8,8.1,7.8,7.7,10,9.6,13.9,8.8,10,8.6,17.6,8.4,3.3,4,7.6,5,6.3,4.8,13.9,11,40469,19458,134143,99848,(X),(X),(X),(X),43.8,(X)
8600000US08731,ZCTA5 08731,7618,292,3.7,1.7,2.6,1.4,8.3,2.6,4.9,1.5,9.9,2.1,16,2.7,16.3,2.9,20.7,3.4,6.7,2,10.9,2.3,82907,6101,103490,7712,36.3,(X),(X),(X),(X),(X),5200,243,3.3,1.9,0.9,0.9,4.2,3.1,3.2,1.5,7,2.1,17.6,3.6,15.8,3.5,25.3,4.8,9,2.7,13.8,3.1,95109,8130,114468,7755,(X),(X),35.3,(X),(X),(X),3970,278,0.7,0.7,0.8,1,0.3,0.5,1.6,1.2,7.5,2.4,16.9,3.7,17.5,3.9,26.4,5.1,11.7,3.4,16.5,3.8,105000,7808,N,N,(X),(X),(X),(X),(X),(X),2418,295,5.6,3.7,6.2,3.8,16.3,5.8,9.3,3.6,16.2,5.4,13.8,4.4,16.5,6,9.6,4.5,2,2.2,4.5,2.5,48401,4681,77735,17711,(X),(X),(X),(X),37,(X)
8600000US08732,ZCTA5 08732,598,43,0.5,0.7,0.5,0.7,4.3,2.7,2.5,1.9,9.5,4.3,9.9,3.8,25.1,5.4,30.8,6,10,4.3,6.9,3.6,97059,6857,107116,8859,32.3,(X),(X),(X),(X),(X),389,47,0,8.6,0,8.6,2.3,2.8,2.6,2.2,8.5,4.8,6.2,3.2,23.7,7.4,32.6,7,14.4,6.7,9.8,5.5,108036,18565,120450,12024,(X),(X),25.7,(X),(X),(X),309,47,0,10.7,0,10.7,1,1.9,2.3,2.4,9.7,5.9,3.6,2.8,20.1,7.6,34,7.9,18.1,8,11.3,6.8,117404,13264,N,N,(X),(X),(X),(X),(X),(X),209,42,1.4,2,1.4,2.1,8.1,7,2.4,3.1,11.5,7.3,18.2,9.3,28.2,10.6,27.3,9.8,0,15.4,1.4,2,84531,10154,80129,7785,(X),(X),(X),(X),43.1,(X)
8600000US08733,ZCTA5 08733,927,69,7.7,4.2,3.9,3,3.3,2.9,11.7,5.3,12.7,5.5,18.4,5.6,10.9,4.5,17.9,5.3,8.5,4.9,5,4.1,68586,12789,82854,11728,37.5,(X),(X),(X),(X),(X),659,73,1.2,1.9,1.8,1.8,5.8,5.1,12.6,6.8,12.1,7.3,19.7,7.2,13.7,7.1,18.7,6.7,7.4,5.7,7,5.6,70820,7317,89391,14138,(X),(X),36.6,(X),(X),(X),473,72,0,7.1,0,7.1,1.1,1.7,7,6.2,14.8,9.6,20.9,9.2,14.8,8.9,24.3,9,10.4,7.9,6.8,6.3,87434,14631,N,N,(X),(X),(X),(X),(X),(X),268,75,23.5,12.3,9,9.2,2.2,3.2,10.8,6.7,9.7,9.1,18.3,10.6,11.6,10,10.4,7.7,4.5,6.9,0,12.2,45833,18005,52382,13872,(X),(X),(X),(X),30.6,(X)
8600000US08734,ZCTA5 08734,3373,208,2.2,2.6,3.6,2.8,5.5,3.5,1.8,1.3,9.3,3.6,19.4,6,13.9,4.5,21.8,5,11,3.8,11.5,3.7,87868,13421,111363,13369,35.8,(X),(X),(X),(X),(X),2400,212,1,1.1,0.6,1,1,1.1,2,1.7,7.5,4,19.1,6.8,18,6,24.8,6.1,12,4.5,14,5,100759,12701,127726,16540,(X),(X),29.3,(X),(X),(X),1957,218,0,1.8,0.7,1.2,0.7,1.1,1.7,1.6,6.3,3.7,12.2,5.5,20.7,6.8,26.7,6.9,13.8,4.9,17.1,6,114830,9310,N,N,(X),(X),(X),(X),(X),(X),973,203,6.6,8.8,11,9.3,16.6,11.8,1.2,1.9,13.6,7,22.1,10.8,1.3,2.6,13.7,10.4,8.5,6.7,5.3,6.3,50389,10772,68219,17154,(X),(X),(X),(X),49.5,(X)
8600000US08735,ZCTA5 08735,2026,135,3.8,2,1.5,1.1,10,2.9,5.2,2.2,13.4,3.6,15.1,3.6,11.2,2.5,18.6,3.6,9.4,2.3,11.9,2.9,77283,6374,112825,12468,34.3,(X),(X),(X),(X),(X),1224,112,1.9,2.1,2,1.6,9.6,3.9,3.4,2.1,12.5,4.1,9.6,3.5,8.3,2.7,23.6,5,10.9,3.6,18.1,4.5,106786,9138,138845,18593,(X),(X),34.3,(X),(X),(X),1005,99,2.3,2.5,2,1.8,8.9,4.6,2.8,2.1,9.8,4.3,9.2,3.3,7.5,2.5,26.4,6,11.4,4.1,19.9,5,116490,10210,N,N,(X),(X),(X),(X),(X),(X),802,115,6.6,3.6,0.6,1,11.1,4.3,8,4.1,14.2,5.4,23.6,6.4,15.5,5,10.8,4.6,7,3.6,2.6,2,61136,7462,72986,8741,(X),(X),(X),(X),33.5,(X)
8600000US08736,ZCTA5 08736,4904,199,1.6,1,1.2,0.9,2.3,1.4,4.5,1.5,7.9,2.4,9.8,2.3,9.8,2.2,21.8,3.6,14.7,3,26.2,3.3,127385,12476,165930,12538,35,(X),(X),(X),(X),(X),3605,175,0.2,0.4,0.4,0.6,1,0.8,2.1,1.3,4.9,2.1,7,2.4,10,2.7,25,4.6,16,3.6,33.4,4.1,147348,16837,190427,14035,(X),(X),37.2,(X),(X),(X),3087,215,0.3,0.4,0.5,0.6,0.3,0.5,1.9,1.5,4.6,2.1,6.9,2.7,7.9,2.7,22,4.1,17.5,3.8,38.1,4.5,172899,11581,N,N,(X),(X),(X),(X),(X),(X),1299,169,5.5,3.3,3.8,3.1,6.9,5,10.4,4.5,16.2,5.9,17.6,4.9,11.9,4.3,14.9,5.8,6.5,4.3,6.3,3.2,59931,15135,93142,19286,(X),(X),(X),(X),28.7,(X)
